loss,ROC,accuracy,precision,recall,f1,model
0.12797480809187362,0.9799886345863342,0.95257967710495,0.9066767692565918,0.8581183552742004,0.8740946650505066,DGAT
0.2407,0.9100,0.8947,0.6111,0.8000,0.6920,VGG16
0.13008550212577047,0.9796092510223389,0.9556145668029785,0.9099646210670471,0.8545776009559631,0.8740441203117371,GAT
0.1362131216677624,0.9794195890426636,0.9556145668029785,0.9097116589546204,0.8545776009559631,0.8738418221473694,GCN
