loss,ROC,accuracy,precision,recall,f1,model
0.31521047177350014,0.9910577535629272,0.9833929538726807,0.47930505871772766,0.4644438922405243,0.46942123770713806,DGAT
0.3164636785193981,0.9901315569877625,0.9786663055419922,0.4766649603843689,0.46572133898735046,0.4682800769805908,GAT
0.4005534962299349,0.9889180064201355,0.983265221118927,0.47930505871772766,0.4644438922405243,0.46942123770713806,GCN
0.2407,0.8835,0.8958,0.1270,0.5010,0.1926,VGG16

