loss,ROC,accuracy,precision,recall,f1,model
0.4684689074086073,0.8477563858032227,0.7884615659713745,0.7236467003822327,0.8475784063339233,0.7554334998130798,dgat
0.5515968545507162,0.7777777910232544,0.7179487347602844,0.6638175845146179,0.7428774833679199,0.6737891435623169,edgat
0.46991706718332493,0.8450854420661926,0.7863247990608215,0.7172364592552185,0.8639601469039917,0.7581602334976196,gat
0.5572886363181293,0.7633547186851501,0.7200854420661926,0.7015669941902161,0.6951566934585571,0.6601139903068542,gcn
