loss,ROC,accuracy,precision,recall,f1,model
0.4735636281765113,0.8538135886192322,0.7711864113807678,0.7217513918876648,0.6977401375770569,0.6805488467216492,dgat
0.5416653795262515,0.7796609997749329,0.7372881174087524,0.7161017060279846,0.5875706672668457,0.6192896962165833,edgat
0.45731037855148315,0.8612288236618042,0.8008474707603455,0.7768362164497375,0.7429378032684326,0.7374495267868042,gat
